from,to,weight
v55_h110,v55_h107,0.0060975998640060425
v55_h110,v55_h133,0.018293000757694244
v55_h110,v55_h136,0.012195000424981117
v55_h110,v55_h162,0.0030487999320030212
v55_h111,v55_h19,0.0030487999320030212
v55_h111,v55_h44,0.0030487999320030212
v55_h111,v55_h59,0.0030487999320030212
v55_h111,v55_h107,0.05826500058174133
v55_h111,v55_h133,0.07655800133943558
v55_h111,v55_h136,0.07350900024175644
v55_h111,v55_h162,0.0060975998640060425
v55_h112,v55_h19,0.0030487999320030212
v55_h112,v55_h44,0.0030487999320030212
v55_h112,v55_h107,0.0060975998640060425
v55_h112,v55_h133,0.07960599660873413
v55_h112,v55_h136,0.0704599991440773
v55_h112,v55_h162,0.0030487999320030212
v55_h113,v55_h42,0.0030487999320030212
v55_h113,v55_h107,0.0060975998640060425
v55_h113,v55_h133,0.012195000424981117
v55_h113,v55_h136,0.012195000424981117
v55_h114,v55_h107,0.0030487999320030212
v55_h114,v55_h133,0.021341999992728233
v55_h114,v55_h136,0.012195000424981117
v55_h114,v55_h162,0.009146399796009064
v55_h12,v55_h16,0.09789899736642838
v55_h12,v55_h19,0.03963400050997734
v55_h12,v55_h34,0.021341999992728233
v55_h12,v55_h42,0.08570399880409241
v55_h12,v55_h44,0.09789899736642838
v55_h12,v55_h49,0.09180200099945068
v55_h12,v55_h133,0.018293000757694244
v55_h13,v55_h16,0.08875299990177155
v55_h13,v55_h19,0.03353700041770935
v55_h13,v55_h34,0.012195000424981117
v55_h13,v55_h42,0.08265499770641327
v55_h13,v55_h44,0.08875299990177155
v55_h13,v55_h49,0.030487999320030212
v55_h13,v55_h133,0.018293000757694244
v55_h14,v55_h16,0.09485000371932983
v55_h14,v55_h19,0.04268300160765648
v55_h14,v55_h34,0.0704599991440773
v55_h14,v55_h42,0.030487999320030212
v55_h14,v55_h44,0.10095000267028809
v55_h14,v55_h49,0.03658600151538849
v55_h14,v55_h133,0.0704599991440773
v55_h14,v55_h136,0.0030487999320030212
v55_h15,v55_h16,0.11619000136852264
v55_h15,v55_h19,0.10705000162124634
v55_h15,v55_h34,0.03353700041770935
v55_h15,v55_h42,0.09485000371932983
v55_h15,v55_h44,0.12838999927043915
v55_h15,v55_h49,0.11314000189304352
v55_h15,v55_h56,0.0030487999320030212
v55_h15,v55_h133,0.08570399880409241
v55_h15,v55_h136,0.0060975998640060425
v55_h16,v55_h19,0.10095000267028809
v55_h16,v55_h34,0.03353700041770935
v55_h16,v55_h42,0.05487800016999245
v55_h16,v55_h44,0.11924000084400177
v55_h16,v55_h49,0.11314000189304352
v55_h16,v55_h56,0.0030487999320030212
v55_h16,v55_h133,0.03353700041770935
v55_h17,v55_h16,0.10095000267028809
v55_h17,v55_h19,0.09485000371932983
v55_h17,v55_h34,0.021341999992728233
v55_h17,v55_h42,0.03353700041770935
v55_h17,v55_h44,0.10095000267028809
v55_h17,v55_h49,0.04878100007772446
v55_h17,v55_h133,0.024390000849962234
v55_h17,v55_h136,0.0060975998640060425
v55_h18,v55_h16,0.08875299990177155
v55_h18,v55_h19,0.03353700041770935
v55_h18,v55_h34,0.012195000424981117
v55_h18,v55_h42,0.08875299990177155
v55_h18,v55_h44,0.09485000371932983
v55_h18,v55_h49,0.03353700041770935
v55_h18,v55_h133,0.018293000757694244
v55_h19,v55_h16,0.10095000267028809
v55_h19,v55_h34,0.021341999992728233
v55_h19,v55_h42,0.09180200099945068
v55_h19,v55_h44,0.06402499973773956
v55_h19,v55_h49,0.04878100007772446
v55_h19,v55_h133,0.08265499770641327
v55_h19,v55_h136,0.0030487999320030212
v55_h2,v55_h16,0.10400000214576721
v55_h2,v55_h19,0.03963400050997734
v55_h2,v55_h34,0.08875299990177155
v55_h2,v55_h42,0.030487999320030212
v55_h2,v55_h44,0.06402499973773956
v55_h2,v55_h49,0.11619000136852264
v55_h2,v55_h56,0.0030487999320030212
v55_h2,v55_h133,0.021341999992728233
v55_h21,v55_h16,0.051830001175403595
v55_h21,v55_h19,0.10400000214576721
v55_h21,v55_h34,0.03353700041770935
v55_h21,v55_h42,0.10400000214576721
v55_h21,v55_h44,0.07621999830007553
v55_h21,v55_h49,0.11314000189304352
v55_h21,v55_h56,0.0030487999320030212
v55_h21,v55_h133,0.07655800133943558
v55_h21,v55_h136,0.0030487999320030212
v55_h22,v55_h16,0.11314000189304352
v55_h22,v55_h19,0.10705000162124634
v55_h22,v55_h34,0.03963400050997734
v55_h22,v55_h42,0.10400000214576721
v55_h22,v55_h44,0.12838999927043915
v55_h22,v55_h49,0.10705000162124634
v55_h22,v55_h56,0.0030487999320030212
v55_h22,v55_h133,0.07960599660873413
v55_h22,v55_h136,0.0030487999320030212
v55_h24,v55_h16,0.027439000084996223
v55_h24,v55_h19,0.07960599660873413
v55_h24,v55_h34,0.009146399796009064
v55_h24,v55_h42,0.030487999320030212
v55_h24,v55_h44,0.03353700041770935
v55_h24,v55_h49,0.030487999320030212
v55_h24,v55_h133,0.015243999660015106
v55_h25,v55_h16,0.09789899736642838
v55_h25,v55_h19,0.09485000371932983
v55_h25,v55_h34,0.015243999660015106
v55_h25,v55_h42,0.03658600151538849
v55_h25,v55_h44,0.09485000371932983
v55_h25,v55_h49,0.04268300160765648
v55_h25,v55_h133,0.03353700041770935
v55_h25,v55_h136,0.0030487999320030212
v55_h25,v55_h180,0.0030487999320030212
v55_h26,v55_h16,0.024390000849962234
v55_h26,v55_h19,0.030487999320030212
v55_h26,v55_h34,0.009146399796009064
v55_h26,v55_h42,0.021341999992728233
v55_h26,v55_h44,0.024390000849962234
v55_h26,v55_h49,0.024390000849962234
v55_h26,v55_h133,0.012195000424981117
v55_h27,v55_h16,0.11314000189304352
v55_h27,v55_h19,0.11009000241756439
v55_h27,v55_h34,0.030487999320030212
v55_h27,v55_h42,0.10400000214576721
v55_h27,v55_h44,0.12533999979496002
v55_h27,v55_h49,0.11314000189304352
v55_h27,v55_h56,0.0030487999320030212
v55_h27,v55_h133,0.030487999320030212
v55_h29,v55_h16,0.10400000214576721
v55_h29,v55_h19,0.10705000162124634
v55_h29,v55_h34,0.018293000757694244
v55_h29,v55_h42,0.03658600151538849
v55_h29,v55_h44,0.057927001267671585
v55_h29,v55_h49,0.04573199898004532
v55_h29,v55_h133,0.024390000849962234
v55_h3,v55_h16,0.10400000214576721
v55_h3,v55_h19,0.09789899736642838
v55_h3,v55_h34,0.08570399880409241
v55_h3,v55_h42,0.04268300160765648
v55_h3,v55_h44,0.0670740008354187
v55_h3,v55_h49,0.11314000189304352
v55_h3,v55_h56,0.0030487999320030212
v55_h3,v55_h133,0.0704599991440773
v55_h3,v55_h136,0.0030487999320030212
v55_h31,v55_h16,0.13447999954223633
v55_h31,v55_h19,0.11924000084400177
v55_h31,v55_h34,0.10705000162124634
v55_h31,v55_h42,0.11924000084400177
v55_h31,v55_h44,0.14972999691963196
v55_h31,v55_h49,0.1436299979686737
v55_h31,v55_h56,0.0030487999320030212
v55_h31,v55_h133,0.08875299990177155
v55_h31,v55_h136,0.0030487999320030212
v55_h32,v55_h16,0.015243999660015106
v55_h32,v55_h19,0.015243999660015106
v55_h32,v55_h34,0.012195000424981117
v55_h32,v55_h42,0.009146399796009064
v55_h32,v55_h44,0.015243999660015106
v55_h32,v55_h49,0.021341999992728233
v55_h32,v55_h133,0.0060975998640060425
v55_h35,v55_h16,0.051830001175403595
v55_h35,v55_h19,0.04878100007772446
v55_h35,v55_h34,0.09485000371932983
v55_h35,v55_h42,0.051830001175403595
v55_h35,v55_h44,0.12533999979496002
v55_h35,v55_h49,0.12838999927043915
v55_h35,v55_h56,0.0060975998640060425
v55_h35,v55_h133,0.03353700041770935
v55_h4,v55_h16,0.09485000371932983
v55_h4,v55_h19,0.024390000849962234
v55_h4,v55_h34,0.08875299990177155
v55_h4,v55_h42,0.024390000849962234
v55_h4,v55_h44,0.04878100007772446
v55_h4,v55_h49,0.11009000241756439
v55_h4,v55_h56,0.0030487999320030212
v55_h4,v55_h133,0.021341999992728233
v55_h4,v55_h136,0.0060975998640060425
v55_h40,v55_h16,0.08265499770641327
v55_h40,v55_h19,0.027439000084996223
v55_h40,v55_h34,0.030487999320030212
v55_h40,v55_h42,0.08570399880409241
v55_h40,v55_h44,0.10400000214576721
v55_h40,v55_h49,0.03963400050997734
v55_h40,v55_h56,0.0060975998640060425
v55_h40,v55_h133,0.015243999660015106
v55_h41,v55_h16,0.09789899736642838
v55_h41,v55_h19,0.08875299990177155
v55_h41,v55_h34,0.08570399880409241
v55_h41,v55_h42,0.10400000214576721
v55_h41,v55_h44,0.11314000189304352
v55_h41,v55_h49,0.06402499973773956
v55_h41,v55_h56,0.0060975998640060425
v55_h41,v55_h133,0.03353700041770935
v55_h42,v55_h16,0.05487800016999245
v55_h42,v55_h19,0.09180200099945068
v55_h42,v55_h34,0.07960599660873413
v55_h42,v55_h44,0.11619000136852264
v55_h42,v55_h49,0.05487800016999245
v55_h42,v55_h56,0.0030487999320030212
v55_h42,v55_h133,0.03353700041770935
v55_h42,v55_h136,0.009146399796009064
v55_h42,v55_h162,0.0060975998640060425
v55_h42,v55_h180,0.0060975998640060425
v55_h43,v55_h16,0.04573199898004532
v55_h43,v55_h19,0.04268300160765648
v55_h43,v55_h34,0.10095000267028809
v55_h43,v55_h42,0.10705000162124634
v55_h43,v55_h44,0.1222900003194809
v55_h43,v55_h49,0.11924000084400177
v55_h43,v55_h56,0.0030487999320030212
v55_h43,v55_h133,0.024390000849962234
v55_h43,v55_h136,0.0030487999320030212
v55_h44,v55_h16,0.11924000084400177
v55_h44,v55_h19,0.06402499973773956
v55_h44,v55_h34,0.09789899736642838
v55_h44,v55_h42,0.11619000136852264
v55_h44,v55_h49,0.13143999874591827
v55_h44,v55_h56,0.0060975998640060425
v55_h44,v55_h133,0.08265499770641327
v55_h44,v55_h136,0.0030487999320030212
v55_h45,v55_h16,0.05487800016999245
v55_h45,v55_h19,0.051830001175403595
v55_h45,v55_h34,0.10095000267028809
v55_h45,v55_h42,0.11009000241756439
v55_h45,v55_h44,0.13143999874591827
v55_h45,v55_h49,0.13143999874591827
v55_h45,v55_h56,0.0060975998640060425
v55_h45,v55_h133,0.03353700041770935
v55_h46,v55_h16,0.10705000162124634
v55_h46,v55_h19,0.09485000371932983
v55_h46,v55_h34,0.09789899736642838
v55_h46,v55_h42,0.09485000371932983
v55_h46,v55_h44,0.11924000084400177
v55_h46,v55_h49,0.11619000136852264
v55_h46,v55_h56,0.0060975998640060425
v55_h46,v55_h133,0.030487999320030212
v55_h48,v55_h16,0.057927001267671585
v55_h48,v55_h19,0.10400000214576721
v55_h48,v55_h34,0.09485000371932983
v55_h48,v55_h42,0.05487800016999245
v55_h48,v55_h44,0.12533999979496002
v55_h48,v55_h49,0.13143999874591827
v55_h48,v55_h56,0.0030487999320030212
v55_h48,v55_h59,0.0030487999320030212
v55_h48,v55_h133,0.08875299990177155
v55_h48,v55_h136,0.0060975998640060425
v55_h48,v55_h162,0.0030487999320030212
v55_h49,v55_h16,0.11314000189304352
v55_h49,v55_h19,0.04878100007772446
v55_h49,v55_h34,0.09789899736642838
v55_h49,v55_h42,0.05487800016999245
v55_h49,v55_h44,0.13143999874591827
v55_h49,v55_h56,0.0060975998640060425
v55_h49,v55_h133,0.03963400050997734
v55_h49,v55_h136,0.0030487999320030212
v55_h49,v55_h162,0.0030487999320030212
v55_h5,v55_h16,0.12533999979496002
v55_h5,v55_h19,0.10705000162124634
v55_h5,v55_h34,0.04878100007772446
v55_h5,v55_h42,0.05487800016999245
v55_h5,v55_h44,0.13752999901771545
v55_h5,v55_h49,0.13143999874591827
v55_h5,v55_h56,0.0060975998640060425
v55_h5,v55_h133,0.03963400050997734
v55_h5,v55_h136,0.0030487999320030212
v55_h5,v55_h162,0.0060975998640060425
v55_h5,v55_h180,0.0030487999320030212
v55_h50,v55_h16,0.10400000214576721
v55_h50,v55_h19,0.10705000162124634
v55_h50,v55_h34,0.024390000849962234
v55_h50,v55_h42,0.09789899736642838
v55_h50,v55_h44,0.07012200355529785
v55_h50,v55_h49,0.09789899736642838
v55_h50,v55_h56,0.0030487999320030212
v55_h50,v55_h133,0.07350900024175644
v55_h50,v55_h136,0.0030487999320030212
v55_h54,v55_h16,0.09789899736642838
v55_h54,v55_h19,0.03658600151538849
v55_h54,v55_h34,0.03658600151538849
v55_h54,v55_h42,0.09180200099945068
v55_h54,v55_h44,0.11009000241756439
v55_h54,v55_h49,0.10705000162124634
v55_h54,v55_h56,0.05826500058174133
v55_h54,v55_h133,0.07655800133943558
v55_h54,v55_h136,0.0030487999320030212
v55_h55,v55_h16,0.030487999320030212
v55_h55,v55_h19,0.021341999992728233
v55_h55,v55_h34,0.024390000849962234
v55_h55,v55_h42,0.024390000849962234
v55_h55,v55_h44,0.08875299990177155
v55_h55,v55_h49,0.08570399880409241
v55_h55,v55_h56,0.0060975998640060425
v55_h55,v55_h59,0.0030487999320030212
v55_h55,v55_h133,0.021341999992728233
v55_h55,v55_h136,0.0030487999320030212
v55_h56,v55_h16,0.0030487999320030212
v55_h56,v55_h42,0.0030487999320030212
v55_h56,v55_h44,0.0060975998640060425
v55_h56,v55_h49,0.0060975998640060425
v55_h56,v55_h133,0.0060975998640060425
v55_h57,v55_h16,0.0060975998640060425
v55_h57,v55_h19,0.0030487999320030212
v55_h57,v55_h42,0.0030487999320030212
v55_h57,v55_h44,0.0060975998640060425
v55_h57,v55_h49,0.0060975998640060425
v55_h57,v55_h56,0.0030487999320030212
v55_h57,v55_h59,0.0030487999320030212
v55_h57,v55_h133,0.009146399796009064
v55_h57,v55_h136,0.0030487999320030212
v55_h58,v55_h16,0.0030487999320030212
v55_h58,v55_h19,0.012195000424981117
v55_h58,v55_h34,0.0030487999320030212
v55_h58,v55_h44,0.012195000424981117
v55_h58,v55_h49,0.012195000424981117
v55_h58,v55_h59,0.05826500058174133
v55_h58,v55_h107,0.0030487999320030212
v55_h58,v55_h133,0.0704599991440773
v55_h58,v55_h136,0.06131400167942047
v55_h58,v55_h162,0.0030487999320030212
v55_h59,v55_h133,0.0030487999320030212
v55_h59,v55_h136,0.0030487999320030212
v55_h6,v55_h16,0.0060975998640060425
v55_h6,v55_h19,0.0060975998640060425
v55_h6,v55_h34,0.0030487999320030212
v55_h6,v55_h42,0.0030487999320030212
v55_h6,v55_h44,0.0060975998640060425
v55_h6,v55_h49,0.009146399796009064
v55_h60,v55_h16,0.0030487999320030212
v55_h60,v55_h19,0.0030487999320030212
v55_h60,v55_h42,0.0030487999320030212
v55_h60,v55_h44,0.0030487999320030212
v55_h60,v55_h49,0.0060975998640060425
v55_h60,v55_h59,0.0060975998640060425
v55_h60,v55_h133,0.009146399796009064
v55_h60,v55_h136,0.0060975998640060425
v55_h60,v55_h162,0.0030487999320030212
v55_h61,v55_h16,0.0030487999320030212
v55_h61,v55_h42,0.0030487999320030212
v55_h61,v55_h59,0.0060975998640060425
v55_h61,v55_h133,0.0030487999320030212
v55_h61,v55_h136,0.0030487999320030212
v55_h62,v55_h16,0.0060975998640060425
v55_h62,v55_h42,0.0030487999320030212
v55_h62,v55_h49,0.0030487999320030212
v55_h62,v55_h59,0.0060975998640060425
v55_h62,v55_h133,0.009146399796009064
v55_h62,v55_h136,0.0030487999320030212
v55_h63,v55_h16,0.0030487999320030212
v55_h63,v55_h19,0.0060975998640060425
v55_h63,v55_h34,0.0030487999320030212
v55_h63,v55_h44,0.0060975998640060425
v55_h63,v55_h49,0.0060975998640060425
v55_h63,v55_h59,0.0060975998640060425
v55_h63,v55_h133,0.012195000424981117
v55_h63,v55_h136,0.0030487999320030212
v55_h65,v55_h16,0.06131400167942047
v55_h65,v55_h19,0.015243999660015106
v55_h65,v55_h34,0.0030487999320030212
v55_h65,v55_h42,0.0030487999320030212
v55_h65,v55_h44,0.015243999660015106
v55_h65,v55_h49,0.06436199694871902
v55_h65,v55_h59,0.0060975998640060425
v55_h65,v55_h133,0.07350900024175644
v55_h65,v55_h136,0.0060975998640060425
v55_h65,v55_h162,0.0060975998640060425
v55_h65,v55_h180,0.0030487999320030212
v55_h66,v55_h16,0.0030487999320030212
v55_h66,v55_h19,0.0030487999320030212
v55_h66,v55_h44,0.0030487999320030212
v55_h66,v55_h49,0.0030487999320030212
v55_h66,v55_h133,0.0030487999320030212
v55_h67,v55_h16,0.0060975998640060425
v55_h67,v55_h19,0.0060975998640060425
v55_h67,v55_h42,0.0030487999320030212
v55_h67,v55_h44,0.0030487999320030212
v55_h67,v55_h49,0.009146399796009064
v55_h67,v55_h59,0.0030487999320030212
v55_h67,v55_h133,0.0060975998640060425
v55_h69,v55_h16,0.055215999484062195
v55_h69,v55_h19,0.0060975998640060425
v55_h69,v55_h44,0.0060975998640060425
v55_h69,v55_h49,0.0030487999320030212
v55_h70,v55_h19,0.0030487999320030212
v55_h71,v55_h16,0.009146399796009064
v55_h71,v55_h42,0.0030487999320030212
v55_h71,v55_h49,0.0060975998640060425
v55_h71,v55_h133,0.0030487999320030212
v55_h71,v55_h162,0.0030487999320030212
v55_h72,v55_h16,0.0030487999320030212
v55_h72,v55_h136,0.0030487999320030212
v55_h73,v55_h42,0.0030487999320030212
v55_h73,v55_h44,0.0030487999320030212
v55_h73,v55_h49,0.0030487999320030212
v55_h73,v55_h56,0.0030487999320030212
v55_h73,v55_h133,0.0060975998640060425
v55_h73,v55_h136,0.0030487999320030212
v55_h73,v55_h162,0.0030487999320030212
v55_h76,v55_h16,0.0030487999320030212
v55_h76,v55_h49,0.0030487999320030212
v55_h76,v55_h59,0.0060975998640060425
v55_h76,v55_h133,0.009146399796009064
v55_h76,v55_h136,0.0030487999320030212
v55_h79,v55_h16,0.0030487999320030212
v55_h79,v55_h162,0.0030487999320030212
v55_h81,v55_h19,0.0030487999320030212
v55_h81,v55_h34,0.0030487999320030212
v55_h81,v55_h44,0.0030487999320030212
v55_h81,v55_h49,0.0030487999320030212
v55_h81,v55_h133,0.015243999660015106
v55_h81,v55_h162,0.0030487999320030212
v55_h84,v55_h162,0.0030487999320030212
v55_h85,v55_h16,0.009146399796009064
v55_h85,v55_h19,0.0030487999320030212
v55_h85,v55_h42,0.0030487999320030212
v55_h85,v55_h49,0.0060975998640060425
v55_h85,v55_h59,0.0030487999320030212
v55_h85,v55_h133,0.0060975998640060425
v55_h85,v55_h136,0.009146399796009064
v55_h85,v55_h162,0.0060975998640060425
v55_h87,v55_h16,0.0060975998640060425
v55_h87,v55_h19,0.0030487999320030212
v55_h87,v55_h44,0.0030487999320030212
v55_h87,v55_h49,0.0030487999320030212
v55_h87,v55_h133,0.009146399796009064
v55_h87,v55_h162,0.0030487999320030212
v55_h9,v55_h16,0.009146399796009064
v55_h9,v55_h19,0.0060975998640060425
v55_h9,v55_h34,0.0030487999320030212
v55_h9,v55_h42,0.0060975998640060425
v55_h9,v55_h44,0.009146399796009064
v55_h9,v55_h49,0.0060975998640060425
v55_h9,v55_h133,0.0060975998640060425
v55_h90,v55_h19,0.0060975998640060425
v55_h90,v55_h34,0.0030487999320030212
v55_h90,v55_h44,0.0060975998640060425
v55_h90,v55_h49,0.0030487999320030212
v55_h90,v55_h133,0.0030487999320030212
v55_h92,v55_h16,0.0060975998640060425
v55_h92,v55_h42,0.0030487999320030212
v55_h92,v55_h49,0.0030487999320030212
v55_h92,v55_h59,0.0030487999320030212
v55_h92,v55_h133,0.012195000424981117
v55_h92,v55_h136,0.0060975998640060425
v55_h93,v55_h16,0.0030487999320030212
v55_h93,v55_h19,0.0030487999320030212
v55_h93,v55_h42,0.0030487999320030212
v55_h93,v55_h133,0.0060975998640060425
v55_h93,v55_h136,0.0030487999320030212
v55_h93,v55_h162,0.0030487999320030212
v55_h94,v55_h16,0.009146399796009064
v55_h94,v55_h19,0.0060975998640060425
v55_h94,v55_h42,0.009146399796009064
v55_h94,v55_h44,0.0030487999320030212
v55_h94,v55_h49,0.0030487999320030212
v55_h94,v55_h133,0.015243999660015106
v55_h94,v55_h136,0.009146399796009064
v55_h94,v55_h162,0.0030487999320030212
v55_h95,v55_h16,0.009146399796009064
v55_h95,v55_h19,0.009146399796009064
v55_h95,v55_h34,0.0030487999320030212
v55_h95,v55_h42,0.0060975998640060425
v55_h95,v55_h44,0.009146399796009064
v55_h95,v55_h49,0.009146399796009064
v55_h95,v55_h133,0.015243999660015106
v55_h95,v55_h136,0.009146399796009064
v55_h96,v55_h16,0.0030487999320030212
v55_h96,v55_h19,0.0030487999320030212
v55_h96,v55_h42,0.0030487999320030212
v55_h96,v55_h44,0.0030487999320030212
v55_h96,v55_h133,0.0030487999320030212
v55_h97,v55_h42,0.0030487999320030212
v55_h97,v55_h136,0.0060975998640060425
v55_h98,v55_h16,0.0030487999320030212
v55_h98,v55_h19,0.0030487999320030212
v55_h98,v55_h42,0.0060975998640060425
v55_h98,v55_h44,0.0030487999320030212
v55_h98,v55_h49,0.0030487999320030212
v55_h98,v55_h133,0.012195000424981117
v55_h98,v55_h136,0.012195000424981117
v55_h98,v55_h162,0.0030487999320030212
v56_h1,v56_h4,0.0835459977388382
v56_h1,v56_h51,0.004023300018161535
v56_h1,v56_h61,0.00804660003632307
v56_h1,v56_h66,0.024140000343322754
v56_h10,v56_h4,0.03218600153923035
v56_h10,v56_h51,0.016093000769615173
v56_h10,v56_h61,0.00804660003632307
v56_h10,v56_h66,0.04023300111293793
v56_h100,v56_h4,0.00804660003632307
v56_h100,v56_h51,0.07147599756717682
v56_h100,v56_h61,0.012070000171661377
v56_h100,v56_h66,0.004023300018161535
v56_h101,v56_h4,0.0754999965429306
v56_h101,v56_h51,0.012070000171661377
v56_h101,v56_h61,0.07147599756717682
v56_h101,v56_h66,0.0281629990786314
v56_h102,v56_h4,0.00804660003632307
v56_h102,v56_h51,0.016093000769615173
v56_h102,v56_h66,0.012070000171661377
v56_h104,v56_h4,0.00804660003632307
v56_h104,v56_h51,0.00804660003632307
v56_h104,v56_h61,0.012070000171661377
v56_h104,v56_h66,0.016093000769615173
v56_h105,v56_h4,0.00804660003632307
v56_h105,v56_h66,0.012070000171661377
v56_h106,v56_h4,0.00804660003632307
v56_h106,v56_h51,0.00804660003632307
v56_h106,v56_h61,0.004023300018161535
v56_h106,v56_h66,0.00804660003632307
v56_h107,v56_h4,0.012070000171661377
v56_h107,v56_h51,0.00804660003632307
v56_h107,v56_h61,0.004023300018161535
v56_h107,v56_h66,0.012070000171661377
v56_h108,v56_h4,0.004023300018161535
v56_h108,v56_h51,0.004023300018161535
v56_h108,v56_h66,0.00804660003632307
v56_h11,v56_h4,0.0281629990786314
v56_h11,v56_h51,0.004023300018161535
v56_h11,v56_h61,0.00804660003632307
v56_h11,v56_h66,0.0795229971408844
v56_h110,v56_h4,0.012070000171661377
v56_h110,v56_h51,0.00804660003632307
v56_h110,v56_h61,0.00804660003632307
v56_h110,v56_h66,0.012070000171661377
v56_h111,v56_h4,0.004023300018161535
v56_h111,v56_h51,0.004023300018161535
v56_h111,v56_h66,0.00804660003632307
v56_h112,v56_h4,0.004023300018161535
v56_h112,v56_h51,0.00804660003632307
v56_h112,v56_h66,0.0754999965429306
v56_h113,v56_h4,0.020116999745368958
v56_h113,v56_h51,0.06342999637126923
v56_h113,v56_h61,0.004023300018161535
v56_h113,v56_h66,0.016093000769615173
v56_h114,v56_h51,0.00804660003632307
v56_h114,v56_h66,0.016093000769615173
v56_h12,v56_h4,0.08756899833679199
v56_h12,v56_h51,0.016093000769615173
v56_h12,v56_h61,0.06745299696922302
v56_h12,v56_h66,0.08756899833679199
v56_h13,v56_h4,0.016093000769615173
v56_h13,v56_h51,0.004023300018161535
v56_h13,v56_h61,0.00804660003632307
v56_h13,v56_h66,0.0281629990786314
v56_h14,v56_h4,0.004023300018161535
v56_h14,v56_h51,0.004023300018161535
v56_h14,v56_h61,0.004023300018161535
v56_h14,v56_h66,0.00804660003632307
v56_h15,v56_h4,0.0281629990786314
v56_h15,v56_h51,0.00804660003632307
v56_h15,v56_h61,0.012070000171661377
v56_h15,v56_h66,0.03621000051498413
v56_h16,v56_h4,0.07147599756717682
v56_h16,v56_h66,0.09159299731254578
v56_h17,v56_h4,0.024140000343322754
v56_h17,v56_h51,0.004023300018161535
v56_h17,v56_h66,0.11170999705791473
v56_h18,v56_h4,0.03218600153923035
v56_h18,v56_h51,0.004023300018161535
v56_h18,v56_h61,0.004023300018161535
v56_h18,v56_h66,0.1076899990439415
v56_h19,v56_h4,0.0835459977388382
v56_h19,v56_h51,0.004023300018161535
v56_h19,v56_h61,0.004023300018161535
v56_h19,v56_h66,0.11573000252246857
v56_h2,v56_h4,0.09159299731254578
v56_h2,v56_h51,0.004023300018161535
v56_h2,v56_h61,0.00804660003632307
v56_h2,v56_h66,0.020116999745368958
v56_h21,v56_h4,0.024140000343322754
v56_h21,v56_h66,0.09159299731254578
v56_h24,v56_h61,0.004023300018161535
v56_h24,v56_h66,0.00804660003632307
v56_h25,v56_h4,0.0281629990786314
v56_h25,v56_h51,0.012070000171661377
v56_h25,v56_h61,0.0835459977388382
v56_h25,v56_h66,0.09963899850845337
v56_h26,v56_h4,0.020116999745368958
v56_h26,v56_h51,0.00804660003632307
v56_h26,v56_h61,0.016093000769615173
v56_h26,v56_h66,0.044256001710891724
v56_h27,v56_h4,0.012070000171661377
v56_h27,v56_h51,0.004023300018161535
v56_h27,v56_h61,0.012070000171661377
v56_h27,v56_h66,0.10366000235080719
v56_h29,v56_h4,0.004023300018161535
v56_h29,v56_h51,0.00804660003632307
v56_h29,v56_h61,0.00804660003632307
v56_h29,v56_h66,0.020116999745368958
v56_h3,v56_h4,0.00804660003632307
v56_h31,v56_h4,0.004023300018161535
v56_h31,v56_h51,0.00804660003632307
v56_h31,v56_h61,0.07147599756717682
v56_h31,v56_h66,0.0835459977388382
v56_h32,v56_h66,0.004023300018161535
v56_h35,v56_h4,0.016093000769615173
v56_h35,v56_h51,0.09561599791049957
v56_h35,v56_h61,0.012070000171661377
v56_h35,v56_h66,0.09561599791049957
v56_h4,v56_h51,0.004023300018161535
v56_h4,v56_h61,0.012070000171661377
v56_h4,v56_h66,0.09963899850845337
v56_h41,v56_h4,0.004023300018161535
v56_h41,v56_h51,0.024140000343322754
v56_h41,v56_h61,0.00804660003632307
v56_h41,v56_h66,0.0835459977388382
v56_h42,v56_h4,0.016093000769615173
v56_h42,v56_h51,0.09561599791049957
v56_h42,v56_h61,0.020116999745368958
v56_h42,v56_h66,0.020116999745368958
v56_h43,v56_h51,0.0795229971408844
v56_h43,v56_h61,0.00804660003632307
v56_h43,v56_h66,0.012070000171661377
v56_h44,v56_h51,0.020116999745368958
v56_h44,v56_h61,0.004023300018161535
v56_h45,v56_h51,0.016093000769615173
v56_h45,v56_h61,0.004023300018161535
v56_h45,v56_h66,0.00804660003632307
v56_h46,v56_h51,0.00804660003632307
v56_h48,v56_h4,0.004023300018161535
v56_h48,v56_h51,0.0835459977388382
v56_h48,v56_h61,0.00804660003632307
v56_h48,v56_h66,0.012070000171661377
v56_h49,v56_h51,0.004023300018161535
v56_h5,v56_h4,0.08756899833679199
v56_h5,v56_h51,0.004023300018161535
v56_h5,v56_h61,0.00804660003632307
v56_h5,v56_h66,0.03621000051498413
v56_h50,v56_h4,0.020116999745368958
v56_h50,v56_h51,0.09561599791049957
v56_h50,v56_h61,0.00804660003632307
v56_h50,v56_h66,0.03218600153923035
v56_h54,v56_h4,0.012070000171661377
v56_h54,v56_h51,0.020116999745368958
v56_h54,v56_h66,0.03218600153923035
v56_h55,v56_h4,0.012070000171661377
v56_h55,v56_h51,0.0795229971408844
v56_h55,v56_h61,0.012070000171661377
v56_h55,v56_h66,0.0754999965429306
v56_h56,v56_h4,0.012070000171661377
v56_h56,v56_h51,0.012070000171661377
v56_h56,v56_h61,0.00804660003632307
